experiment	item	item_original	condition	bracketing	text	participant	playlist	order	trialN	recordedFile	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1263	1	23	23	suborn_1263_2_3.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1263	1	24	24	suborn_1263_3_2.wav	
suborn	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1263	1	25	25	suborn_1263_1_2.wav	
suborn	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1263	1	26	26	suborn_1263_8_3.wav	
suborn	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1263	1	27	27	suborn_1263_6_1.wav	
suborn	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1263	1	28	28	suborn_1263_7_4.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1263	1	29	29	suborn_1263_4_3.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1263	1	30	30	suborn_1263_5_2.wav	
suborn	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1263	1	31	31	suborn_1263_2_1.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1263	1	32	32	suborn_1263_3_4.wav	
suborn	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1264	1	1	1	suborn_1264_8_3.wav	
suborn	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1264	1	2	2	suborn_1264_7_4.wav	
suborn	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1264	1	3	3	suborn_1264_1_2.wav	
suborn	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1264	1	4	4	suborn_1264_6_1.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1264	1	5	5	suborn_1264_4_3.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1264	1	6	6	suborn_1264_5_2.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1264	1	7	7	suborn_1264_3_4.wav	
suborn	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1264	1	8	8	suborn_1264_2_1.wav	
suborn	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1264	1	9	9	suborn_1264_8_4.wav	
suborn	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1264	1	10	10	suborn_1264_6_2.wav	
suborn	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.  	1264	1	11	11	suborn_1264_7_1.wav	
suborn	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1264	1	12	12	suborn_1264_1_3.wav	
suborn	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1264	1	13	13	suborn_1264_3_1.wav	
suborn	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1264	1	14	14	suborn_1264_5_3.wav	
suborn	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1264	1	15	15	suborn_1264_2_2.wav	
suborn	4	2	4	l	You said that Dillon would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1264	1	16	16	suborn_1264_4_4.wav	
suborn	1	1	4	r	I thought they said Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1264	1	17	17	suborn_1264_1_4.wav	
suborn	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1264	1	18	18	suborn_1264_8_1.wav	
suborn	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1264	1	19	19	suborn_1264_7_2.wav	
suborn	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1264	1	20	20	suborn_1264_6_3.wav	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1264	1	21	21	suborn_1264_2_3.wav	
suborn	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1264	1	22	22	suborn_1264_4_1.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1264	1	23	23	suborn_1264_3_2.wav	
suborn	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1264	1	24	24	suborn_1264_5_4.wav	
suborn	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1264	1	25	25	suborn_1264_8_2.wav	
suborn	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1264	1	26	26	suborn_1264_5_1.wav	
suborn	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1264	1	27	27	suborn_1264_6_4.wav	
suborn	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1264	1	28	28	suborn_1264_3_3.wav	
suborn	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1264	1	29	29	suborn_1264_1_1.wav	
suborn	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1264	1	30	30	suborn_1264_7_3.wav	
suborn	2	1	4	l	I thought they said Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1264	1	31	31	suborn_1264_2_4.wav	
suborn	4	2	2	l	You said that Megan and Dillon, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1264	1	32	32	suborn_1264_4_2.wav	
suborn	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1265	1	1	1	suborn_1265_8_4.wav	
suborn	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1265	1	2	2	suborn_1265_6_2.wav	
suborn	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.  	1265	1	3	3	suborn_1265_7_1.wav	
suborn	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1265	1	4	4	suborn_1265_1_3.wav	
suborn	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1265	1	5	5	suborn_1265_2_2.wav	
suborn	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1265	1	6	6	suborn_1265_5_3.wav	
suborn	4	2	4	l	You said that Dillon would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1265	1	7	7	suborn_1265_4_4.wav	
suborn	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1265	1	8	8	suborn_1265_3_1.wav	
suborn	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1265	1	9	9	suborn_1265_8_2.wav	
suborn	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1265	1	10	10	suborn_1265_7_3.wav	
suborn	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1265	1	11	11	suborn_1265_1_1.wav	
suborn	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1265	1	12	12	suborn_1265_6_4.wav	
suborn	2	1	4	l	I thought they said Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1265	1	13	13	suborn_1265_2_4.wav	
suborn	4	2	2	l	You said that Megan and Dillon, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1265	1	14	14	suborn_1265_4_2.wav	
suborn	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1265	1	15	15	suborn_1265_5_1.wav	
suborn	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1265	1	16	16	suborn_1265_3_3.wav	
suborn	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1265	1	17	17	suborn_1265_8_3.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1265	1	18	18	suborn_1265_5_2.wav	
suborn	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1265	1	19	19	suborn_1265_6_1.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1265	1	20	20	suborn_1265_3_4.wav	
suborn	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1265	1	21	21	suborn_1265_7_4.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1265	1	22	22	suborn_1265_4_3.wav	
suborn	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1265	1	23	23	suborn_1265_2_1.wav	
suborn	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1265	1	24	24	suborn_1265_1_2.wav	
suborn	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1265	1	25	25	suborn_1265_6_3.wav	
suborn	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1265	1	26	26	suborn_1265_8_1.wav	
suborn	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1265	1	27	27	suborn_1265_7_2.wav	
suborn	1	1	4	r	I thought they said Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1265	1	28	28	suborn_1265_1_4.wav	
suborn	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1265	1	29	29	suborn_1265_4_1.wav	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1265	1	30	30	suborn_1265_2_3.wav	
suborn	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1265	1	31	31	suborn_1265_5_4.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1265	1	32	32	suborn_1265_3_2.wav	
suborn	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1266	1	1	1	suborn_1266_2_2.wav	
suborn	4	2	4	l	You said that Dillon would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1266	1	2	2	suborn_1266_4_4.wav	
suborn	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.  	1266	1	3	3	suborn_1266_7_1.wav	
suborn	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1266	1	4	4	suborn_1266_1_3.wav	
suborn	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1266	1	5	5	suborn_1266_6_2.wav	
suborn	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1266	1	6	6	suborn_1266_5_3.wav	
suborn	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1266	1	7	7	suborn_1266_8_4.wav	
suborn	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1266	1	8	8	suborn_1266_3_1.wav	
suborn	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1266	1	9	9	suborn_1266_1_1.wav	
suborn	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1266	1	10	10	suborn_1266_7_3.wav	
suborn	2	1	4	l	I thought they said Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1266	1	11	11	suborn_1266_2_4.wav	
suborn	4	2	2	l	You said that Megan and Dillon, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1266	1	12	12	suborn_1266_4_2.wav	
suborn	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1266	1	13	13	suborn_1266_6_4.wav	
suborn	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1266	1	14	14	suborn_1266_3_3.wav	
suborn	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1266	1	15	15	suborn_1266_8_2.wav	
suborn	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1266	1	16	16	suborn_1266_5_1.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1266	1	17	17	suborn_1266_4_3.wav	
suborn	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1266	1	18	18	suborn_1266_1_2.wav	
suborn	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1266	1	19	19	suborn_1266_7_4.wav	
suborn	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1266	1	20	20	suborn_1266_2_1.wav	
suborn	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1266	1	21	21	suborn_1266_8_3.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1266	1	22	22	suborn_1266_5_2.wav	
suborn	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1266	1	23	23	suborn_1266_6_1.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1266	1	24	24	suborn_1266_3_4.wav	
suborn	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1266	1	25	25	suborn_1266_5_4.wav	
suborn	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1266	1	26	26	suborn_1266_4_1.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1266	1	27	27	suborn_1266_3_2.wav	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1266	1	28	28	suborn_1266_2_3.wav	
suborn	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1266	1	29	29	suborn_1266_8_1.wav	
suborn	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1266	1	30	30	suborn_1266_6_3.wav	
suborn	1	1	4	r	I thought they said Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1266	1	31	31	suborn_1266_1_4.wav	
suborn	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1266	1	32	32	suborn_1266_7_2.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1267	1	1	1	suborn_1267_3_4.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1267	1	2	2	suborn_1267_5_2.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1267	1	3	3	suborn_1267_4_3.wav	
suborn	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1267	1	4	4	suborn_1267_2_1.wav	
suborn	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1267	1	5	5	suborn_1267_7_4.wav	
suborn	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1267	1	6	6	suborn_1267_1_2.wav	
suborn	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1267	1	7	7	suborn_1267_6_1.wav	
suborn	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1267	1	8	8	suborn_1267_8_3.wav	
suborn	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1267	1	9	9	suborn_1267_5_3.wav	
suborn	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1267	1	10	10	suborn_1267_2_2.wav	
suborn	4	2	4	l	You said that Dillon would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1267	1	11	11	suborn_1267_4_4.wav	
suborn	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1267	1	12	12	suborn_1267_3_1.wav	
suborn	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.  	1267	1	13	13	suborn_1267_7_1.wav	
suborn	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1267	1	14	14	suborn_1267_6_2.wav	
suborn	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1267	1	15	15	suborn_1267_1_3.wav	
suborn	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1267	1	16	16	suborn_1267_8_4.wav	
suborn	1	1	4	r	I thought they said Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1267	1	17	17	suborn_1267_1_4.wav	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1267	1	18	18	suborn_1267_2_3.wav	
suborn	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1267	1	19	19	suborn_1267_7_2.wav	
suborn	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1267	1	20	20	suborn_1267_4_1.wav	
suborn	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1267	1	21	21	suborn_1267_5_4.wav	
suborn	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1267	1	22	22	suborn_1267_6_3.wav	
suborn	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1267	1	23	23	suborn_1267_8_1.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1267	1	24	24	suborn_1267_3_2.wav	
suborn	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1267	1	25	25	suborn_1267_7_3.wav	
suborn	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1267	1	26	26	suborn_1267_1_1.wav	
suborn	4	2	2	l	You said that Megan and Dillon, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1267	1	27	27	suborn_1267_4_2.wav	
suborn	2	1	4	l	I thought they said Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1267	1	28	28	suborn_1267_2_4.wav	
suborn	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1267	1	29	29	suborn_1267_5_1.wav	
suborn	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1267	1	30	30	suborn_1267_6_4.wav	
suborn	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1267	1	31	31	suborn_1267_3_3.wav	
suborn	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1267	1	32	32	suborn_1267_8_2.wav	
suborn	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1268	1	1	1	suborn_1268_7_2.wav	
suborn	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1268	1	2	2	suborn_1268_4_1.wav	
suborn	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1268	1	3	3	suborn_1268_2_3.wav	
suborn	1	1	4	r	I thought they said Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1268	1	4	4	suborn_1268_1_4.wav	
suborn	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1268	1	5	5	suborn_1268_3_2.wav	
suborn	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1268	1	6	6	suborn_1268_8_1.wav	
suborn	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1268	1	7	7	suborn_1268_6_3.wav	
suborn	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1268	1	8	8	suborn_1268_5_4.wav	
suborn	2	1	4	l	I thought they said Sarah arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1268	1	9	9	suborn_1268_2_4.wav	
suborn	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.	1268	1	10	10	suborn_1268_7_3.wav	
suborn	4	2	2	l	You said that Megan and Dillon, or Morgan would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1268	1	11	11	suborn_1268_4_2.wav	
suborn	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1268	1	12	12	suborn_1268_1_1.wav	
suborn	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1268	1	13	13	suborn_1268_5_1.wav	
suborn	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1268	1	14	14	suborn_1268_3_3.wav	
suborn	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1268	1	15	15	suborn_1268_6_4.wav	
suborn	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1268	1	16	16	suborn_1268_8_2.wav	
suborn	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1268	1	17	17	suborn_1268_3_1.wav	
suborn	4	2	4	l	You said that Dillon would help. But in fact we were told that Megan and Lauren, or Morgan would help.	1268	1	18	18	suborn_1268_4_4.wav	
suborn	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1268	1	19	19	suborn_1268_5_3.wav	
suborn	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But in fact they said that Marion or Marvin, and Nolan arrived.	1268	1	20	20	suborn_1268_2_2.wav	
suborn	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated.  	1268	1	21	21	suborn_1268_7_1.wav	
suborn	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated.	1268	1	22	22	suborn_1268_8_4.wav	
suborn	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go.	1268	1	23	23	suborn_1268_6_2.wav	
suborn	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But in fact they said that Marion, or Marvin and Nolan arrived.	1268	1	24	24	suborn_1268_1_3.wav	
suborn	3	2	4	r	You said that Dillon would help. But in fact we were told that Megan, and Lauren or Morgan would help.	1268	1	25	25	suborn_1268_3_4.wav	
suborn	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But in fact we were told that Morgan and Lauren, or Morgan would help.	1268	1	26	26	suborn_1268_4_3.wav	
suborn	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go.	1268	1	27	27	suborn_1268_5_2.wav	
